Year,Month,Day,TradingPeriod,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate
2024,8,2,30,572.9038796680499,572.8801730103806,1.0,1.1943401194869637e-15,-0.8660254037844385,-0.5000000000000004
2024,8,6,23,842.6664979253112,842.7476661129567,-0.2588190451025215,0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2024,7,15,22,535.0298893499308,535.0283321799308,-0.5000000000000004,0.8660254037844385,-0.4999999999999998,-0.8660254037844387
2024,7,30,33,814.7874605809129,814.7534966777408,0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844389
2024,8,13,21,514.8393443983402,515.0154651162791,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
2024,8,8,8,664.5771645919779,664.4991211072664,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2023,5,9,36,2309.966034722222,2310.687463516331,3.673940397442059e-16,-1.0,0.5,-0.8660254037844387
2024,8,15,36,602.3334716459198,602.1445190311418,3.67394039744206e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2024,8,2,32,749.9016893894486,749.854768683274,0.8660254037844392,-0.4999999999999991,-0.8660254037844385,-0.5000000000000004
2024,8,14,8,480.3978492392808,480.3713287197231,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2024,8,8,10,734.1335684647304,734.0402629757785,0.5,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,8,5,32,764.9296473029045,764.9048581314879,0.8660254037844393,-0.4999999999999992,-0.8660254037844385,-0.5000000000000004
2024,7,30,27,727.1327524204702,727.1580207612458,0.7071067811865474,0.7071067811865477,-0.4999999999999998,-0.8660254037844387
2024,8,20,44,608.9481051175657,609.1070311418686,-0.8660254037844393,0.4999999999999991,-0.8660254037844385,-0.5000000000000004
2023,5,16,15,2159.3156458333333,2158.080965948576,-0.7071067811865471,-0.7071067811865479,0.5,-0.8660254037844387
2024,8,11,14,804.0603734439834,804.0254235880399,-0.4999999999999997,-0.8660254037844389,-0.8660254037844385,-0.5000000000000004
2024,8,13,23,483.6351348547718,483.7543094496366,-0.2588190451025215,0.965925826289068,-0.8660254037844385,-0.5000000000000004
2024,8,13,33,634.6617358229599,634.5346020761245,0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2024,8,6,24,861.9549170124482,861.968553633218,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004
2024,7,31,14,474.1403141671606,473.9676690391459,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388
2024,8,11,44,557.5042185338866,557.5819100346021,-0.8660254037844393,0.4999999999999991,-0.8660254037844385,-0.5000000000000004
2025,2,26,34,561.9605867768596,562.1958891645988,0.4999999999999998,-0.8660254037844389,0.8660254037844385,0.5000000000000001
2024,7,25,13,571.613305670816,571.4186505190311,-0.2588190451025208,-0.9659258262890684,-0.4999999999999998,-0.8660254037844387
2024,7,22,32,486.8989834024897,486.8435017301038,0.8660254037844393,-0.4999999999999992,-0.4999999999999998,-0.8660254037844387
2024,8,2,23,726.3566874135547,726.4245674740484,-0.2588190451025215,0.965925826289068,-0.8660254037844385,-0.5000000000000004
2024,8,3,35,626.5633540802213,626.3930657439446,0.2588190451025208,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,7,17,28,640.1948251333727,640.1905516014235,0.8660254037844384,0.5000000000000004,-0.4999999999999997,-0.8660254037844388
2024,8,17,25,557.4078719620628,557.4333867141162,0.2588190451025211,0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2024,8,21,15,557.1968326417704,557.0515363321799,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2024,8,10,16,670.5785892116182,670.4582837370242,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2025,2,24,23,617.929497245179,618.1824810475534,-0.2588190451025215,0.965925826289068,0.8660254037844387,0.5000000000000001
2024,8,3,31,546.4882503457815,546.4539792387543,0.9659258262890684,-0.2588190451025202,-0.8660254037844385,-0.5000000000000004
2024,8,11,19,769.0170885200553,768.9899515570934,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
2024,8,14,43,466.79598201936375,466.8407889273356,-0.9659258262890684,0.2588190451025201,-0.8660254037844385,-0.5000000000000004
2024,8,3,39,864.3125172890733,864.3036703601108,-0.7071067811865466,-0.7071067811865485,-0.8660254037844385,-0.5000000000000004
2024,7,7,36,504.0085655008892,503.9870699881376,3.673940397442059e-16,-1.0,-0.4999999999999997,-0.8660254037844388
2024,5,8,36,1682.199398809524,1681.3574151280525,3.673940397442059e-16,-1.0,0.4999999999999999,-0.8660254037844387
2024,8,15,32,531.1980428769018,531.1041038062284,0.8660254037844393,-0.4999999999999992,-0.8660254037844385,-0.5000000000000004
2024,8,5,1,771.875601659751,771.9729965397923,0.2588190451025207,0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,8,20,41,554.2730013831259,554.4019930795848,-0.965925826289068,-0.2588190451025225,-0.8660254037844385,-0.5000000000000004
2024,8,6,5,841.1733471645921,841.1520692041522,0.9659258262890684,0.2588190451025207,-0.8660254037844385,-0.5000000000000004
2023,5,11,39,572.5837619047619,572.7045979749852,-0.7071067811865466,-0.7071067811865485,0.4999999999999999,-0.8660254037844387
2024,8,2,12,477.3047954949614,477.156162514828,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2024,8,17,29,809.3122060857538,809.2633010380623,0.9659258262890684,0.2588190451025207,-0.8660254037844385,-0.5000000000000004
2024,8,2,47,819.3072752420471,819.2720692041522,-0.2588190451025209,0.965925826289068,-0.8660254037844385,-0.5000000000000004
2024,8,13,48,610.3777534084173,610.4636536180308,-4.898587196589413e-16,1.0,-0.8660254037844385,-0.5000000000000004
2024,8,17,39,569.9706777316736,570.0987958477509,-0.7071067811865466,-0.7071067811865485,-0.8660254037844385,-0.5000000000000004
2024,7,20,25,629.1834617664493,629.1521530249111,0.2588190451025211,0.9659258262890682,-0.4999999999999997,-0.8660254037844388
2024,5,8,39,883.5810208333332,883.9726754690757,-0.7071067811865466,-0.7071067811865485,0.5,-0.8660254037844387
2024,7,17,35,469.48793222683264,469.3676193771626,0.2588190451025208,-0.9659258262890684,-0.4999999999999998,-0.8660254037844387
2024,8,14,19,639.1324836988738,639.1775860023724,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
2024,8,14,18,624.7159988144635,624.7668742586002,-1.0,-1.8369701987210294e-16,-0.8660254037844385,-0.5000000000000004
2023,5,15,36,1502.4885916666667,1502.1707256046705,3.673940397442059e-16,-1.0,0.5,-0.8660254037844387
2024,7,20,20,507.14914048606994,507.0589205219454,-0.8660254037844387,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2024,8,8,18,786.245041493776,786.2613425605535,-1.0,-1.83697019872103e-16,-0.8660254037844385,-0.5000000000000004
2024,8,1,36,514.6118118948825,514.5038615916955,3.67394039744206e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2024,8,3,6,799.0130221300138,798.9644498269895,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
2024,8,2,20,671.1157987551867,671.1351921079957,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2024,5,28,37,491.24658333333326,491.2676441973593,-0.2588190451025201,-0.9659258262890684,0.5,-0.8660254037844387
2024,8,6,18,889.5333906342619,889.5710794780546,-1.0,-1.8369701987210294e-16,-0.8660254037844385,-0.5000000000000004
2024,8,3,27,763.6328077455049,763.7509480968858,0.7071067811865474,0.7071067811865477,-0.8660254037844385,-0.5000000000000004
2024,5,20,35,542.3636964285714,542.2999344848124,0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
2024,8,5,30,686.1190248962655,686.0620069204152,1.0,1.1943401194869637e-15,-0.8660254037844385,-0.5000000000000004
2024,8,5,17,884.9237818612921,884.9325444839858,-0.9659258262890682,-0.2588190451025206,-0.8660254037844385,-0.5000000000000004
2024,8,5,20,733.7779668049792,733.8392111506524,-0.8660254037844387,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2024,8,1,24,469.8328927089508,469.8479537366548,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004
2024,8,8,31,882.2549045643153,882.260681063123,0.9659258262890684,-0.2588190451025202,-0.8660254037844385,-0.5000000000000004
2024,8,7,17,1123.559294605809,1123.7337301038062,-0.9659258262890684,-0.2588190451025206,-0.8660254037844385,-0.5000000000000004
2024,5,13,21,483.48725,483.5759976176295,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387
2024,8,5,25,738.4050345781466,738.5938961937716,0.2588190451025211,0.965925826289068,-0.8660254037844385,-0.5000000000000004
2024,5,20,34,497.2369404761905,497.1296843359143,0.4999999999999998,-0.8660254037844388,0.4999999999999999,-0.8660254037844387
2024,8,6,2,848.2298201936378,848.2115294117647,0.5,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,8,13,29,669.3534439834025,669.3408307372794,0.9659258262890684,0.2588190451025207,-0.8660254037844385,-0.5000000000000004
2024,7,30,47,482.5383224659158,482.5822301304864,-0.2588190451025209,0.9659258262890682,-0.4999999999999997,-0.8660254037844388
2023,7,26,36,522.8025486111111,522.6534120917304,3.673940397442059e-16,-1.0,-0.4999999999999998,-0.8660254037844388
2024,8,1,40,562.2694398340249,562.3358754325259,-0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2024,8,5,21,668.8998340248962,668.9147864768684,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
2024,7,20,24,557.874100968188,557.8644982698962,-2.4492935982947064e-16,1.0,-0.4999999999999998,-0.8660254037844387
2024,8,3,48,821.8479253112034,821.814214532872,-4.898587196589413e-16,1.0,-0.8660254037844385,-0.5000000000000004
2024,8,1,42,545.3835961272476,545.4607612456748,-1.0,-4.286263797015736e-16,-0.8660254037844385,-0.5000000000000004
2024,8,14,20,632.7471902786011,632.8237900355872,-0.8660254037844387,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2023,5,11,38,1503.8093452380954,1503.7477010125076,-0.4999999999999991,-0.8660254037844393,0.4999999999999999,-0.8660254037844387
2024,8,7,44,887.1286099585061,887.1395086505191,-0.8660254037844393,0.4999999999999991,-0.8660254037844385,-0.5000000000000004
2024,7,26,19,462.9819561351511,463.0342170818505,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388
2024,8,19,43,841.0588934993085,841.0615916955018,-0.9659258262890684,0.2588190451025201,-0.8660254037844385,-0.5000000000000004
2024,8,8,32,893.028990318119,893.0411487889273,0.8660254037844393,-0.4999999999999992,-0.8660254037844385,-0.5000000000000004
2024,8,6,34,707.6459336099585,707.5491637010675,0.4999999999999998,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
2024,8,10,20,795.5012448132779,795.4604016620499,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2024,7,30,15,491.7640041493776,491.557508650519,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844387
2025,2,24,26,1609.4070826446282,1610.5308023159637,0.5,0.8660254037844385,0.8660254037844385,0.5000000000000001
2024,8,13,24,491.7306970954357,491.770830564784,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004
2024,8,3,9,810.7296196403873,810.6868650519032,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
2024,8,2,41,765.3803526970954,765.4805467128027,-0.965925826289068,-0.2588190451025225,-0.8660254037844385,-0.5000000000000004
2024,7,22,44,574.4749081209247,574.5800889679715,-0.8660254037844392,0.4999999999999991,-0.4999999999999997,-0.8660254037844388
2024,8,5,15,875.5799525785417,875.5796975088969,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2024,8,7,3,851.1740318118948,851.1585467128028,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
2024,8,5,4,801.5985062240663,801.4603742203742,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2024,8,8,39,881.6747026279393,881.6815432525952,-0.7071067811865466,-0.7071067811865485,-0.8660254037844385,-0.5000000000000004
2024,8,1,38,529.3903941908713,529.441356401384,-0.4999999999999991,-0.8660254037844393,-0.8660254037844385,-0.5000000000000004
2024,8,3,12,822.3116044260028,822.277847750865,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004
2024,8,1,37,467.774377593361,467.7781868512111,-0.2588190451025201,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,8,13,45,781.0469828097214,781.0868564650059,-0.7071067811865472,0.7071067811865478,-0.8660254037844385,-0.5000000000000004
2024,8,7,30,847.380320094843,847.368084223013,1.0,1.1943401194869637e-15,-0.8660254037844385,-0.5000000000000004
2024,8,6,1,851.5009889349931,851.4853771626298,0.2588190451025207,0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,7,6,43,473.6626318909306,473.66104982206406,-0.9659258262890684,0.2588190451025201,-0.4999999999999997,-0.8660254037844388
2023,1,24,34,1122.7196887966809,1124.3172765072766,0.4999999999999998,-0.8660254037844388,0.4999999999999999,0.8660254037844387
2024,8,14,2,574.2817783046829,574.3119928825623,0.4999999999999999,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,8,5,18,860.827231772377,860.8542586002372,-1.0,-1.8369701987210294e-16,-0.8660254037844385,-0.5000000000000004
2024,8,6,4,846.2900000000001,846.2721868512111,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004
2024,8,6,26,717.744694724363,717.8134697508897,0.5,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,8,10,19,822.6702351313969,822.6392941176471,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
2024,8,13,44,782.5130912863071,782.5698961937717,-0.8660254037844393,0.4999999999999991,-0.8660254037844385,-0.5000000000000004
2024,8,20,14,636.8980912863071,636.8545551601424,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
2023,4,27,16,584.9146265560165,584.6367393561786,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2024,8,7,38,887.3827302904564,887.3957641196014,-0.4999999999999991,-0.866025403784439,-0.8660254037844385,-0.5000000000000004
2024,8,13,40,819.1467704011064,819.1518615916955,-0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2024,4,29,16,499.860625,499.8497915425849,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2024,8,10,28,798.7071715076072,798.7055640138409,0.8660254037844385,0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2024,8,8,2,785.2039280774551,785.2208512110726,0.5,0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,8,6,8,842.8556984785617,842.8349204152249,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2024,7,17,33,545.4779529737206,545.4085813148789,0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844387
2024,8,12,30,670.7360511756569,670.7071972318339,1.0,1.1943401194869637e-15,-0.8660254037844385,-0.5000000000000004
2024,7,24,40,499.4601590594745,499.5286989619377,-0.8660254037844387,-0.4999999999999998,-0.4999999999999998,-0.8660254037844387
2024,8,7,47,796.0056348547719,795.9483056478406,-0.2588190451025209,0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2024,8,11,43,676.5468049792531,676.6460692041522,-0.9659258262890684,0.2588190451025201,-0.8660254037844385,-0.5000000000000004
2024,8,3,46,837.8498201936377,837.8266851211073,-0.5000000000000014,0.8660254037844378,-0.8660254037844385,-0.5000000000000004
2024,8,13,25,485.7012946058092,485.74759966777407,0.2588190451025211,0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2024,7,24,16,729.1820470262794,729.1570380622837,-0.8660254037844385,-0.5000000000000004,-0.4999999999999998,-0.8660254037844387
2024,8,17,40,467.8247095435685,467.7981245674741,-0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2024,8,5,11,821.4848713692946,821.4421760797342,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004
2024,5,9,40,1904.8052569444449,1904.794635163308,-0.8660254037844387,-0.4999999999999998,0.5,-0.8660254037844387
2024,8,5,38,885.9037136929461,885.9145605536332,-0.4999999999999991,-0.8660254037844393,-0.8660254037844385,-0.5000000000000004
2024,8,3,24,845.8104426002766,845.815474048443,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004
2023,5,11,37,1379.524010416667,1380.7101772679875,-0.2588190451025201,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
2023,8,4,16,565.796875,565.7161048243001,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2024,9,17,17,3818.42132780083,3816.164600207685,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16
2024,8,10,18,832.768265560166,832.7373089700997,-1.0,-1.8369701987210294e-16,-0.8660254037844385,-0.5000000000000004
2024,8,6,44,899.2048962655603,899.2288205980067,-0.866025403784439,0.4999999999999991,-0.8660254037844385,-0.5000000000000004
2024,8,12,21,485.2720262793914,485.3301038062284,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
2024,8,20,43,640.4490387275242,640.4411626297577,-0.9659258262890684,0.2588190451025201,-0.8660254037844385,-0.5000000000000004
2024,7,23,44,529.2168741355463,529.3050103806228,-0.8660254037844393,0.4999999999999991,-0.4999999999999998,-0.8660254037844387
2024,1,30,33,459.8459375,459.8064350243224,0.7071067811865471,-0.7071067811865479,0.5,0.8660254037844387
2024,8,20,42,526.0894052558783,526.196366782007,-1.0,-4.286263797015736e-16,-0.8660254037844385,-0.5000000000000004
2024,8,26,15,532.8421636040308,532.6906998813761,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2024,8,6,32,762.5356253704803,762.4804685646501,0.8660254037844392,-0.4999999999999991,-0.8660254037844385,-0.5000000000000004
2024,8,5,19,768.7015293420272,768.7749584816133,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
2024,8,5,37,877.7313416320885,877.736214532872,-0.2588190451025201,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,8,2,22,745.9984232365146,746.0672733564013,-0.5000000000000004,0.8660254037844385,-0.8660254037844385,-0.5000000000000004
2024,8,11,45,514.3191641967991,514.3625622775801,-0.7071067811865472,0.7071067811865478,-0.8660254037844385,-0.5000000000000004
2024,8,7,15,1341.431873147599,1341.171571767497,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2024,8,7,23,651.9442807745505,652.0484429065745,-0.2588190451025215,0.965925826289068,-0.8660254037844385,-0.5000000000000004
2024,8,14,9,502.7596576763485,502.6806438213915,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004
2024,2,22,35,466.1142321428572,466.25561048243,0.2588190451025208,-0.9659258262890684,0.8660254037844385,0.5000000000000001
2024,8,20,37,714.4383651452282,714.2965199335548,-0.2588190451025201,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,8,13,14,653.1935151155898,653.0647271648872,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
2024,8,15,37,485.8132614107884,485.8035880398671,-0.2588190451025201,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,8,3,26,615.6347302904564,615.6463252595155,0.5,0.8660254037844386,-0.8660254037844385,-0.5000000000000004
2025,2,26,32,512.1853966942149,512.3489743589744,0.866025403784439,-0.4999999999999992,0.8660254037844385,0.5000000000000001
2024,8,8,40,875.6682987551869,875.671910034602,-0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2024,7,30,31,741.6042323651453,741.5257439446367,0.9659258262890684,-0.2588190451025202,-0.4999999999999998,-0.8660254037844387
2024,7,20,21,640.0605463347165,640.0485051903114,-0.7071067811865477,0.7071067811865474,-0.4999999999999998,-0.8660254037844387
2024,1,30,31,608.8680347222222,608.6905211952745,0.9659258262890684,-0.2588190451025202,0.5,0.8660254037844387
2024,8,3,30,489.0396887966805,488.9995224913495,1.0,1.1943401194869637e-15,-0.8660254037844385,-0.5000000000000004
2024,8,3,41,769.8813443983403,770.0142358803987,-0.9659258262890678,-0.2588190451025225,-0.8660254037844385,-0.5000000000000004
2024,8,6,11,852.9515836791148,852.9373494809688,0.258819045102521,-0.965925826289068,-0.8660254037844385,-0.5000000000000004
2024,8,6,15,1345.9376111440426,1345.7140569395017,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004
2024,8,2,21,822.7116390041494,822.7204636678201,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
2024,8,13,3,477.3517150760719,477.2986288088642,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
2024,12,12,18,2761.3167119244386,2762.9477141169523,-1.0,-1.8369701987210294e-16,-2.4492935982947064e-16,1.0
2024,8,5,10,817.1427939142463,817.1050380622837,0.5,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004
2024,7,30,25,772.0297372060858,772.0040443213297,0.2588190451025211,0.965925826289068,-0.4999999999999998,-0.8660254037844387
2024,5,9,37,1237.9679305555555,1238.4669006254344,-0.2588190451025201,-0.9659258262890684,0.5,-0.8660254037844387
2024,7,17,30,599.1771310017783,599.1623309608541,1.0,1.1943401194869637e-15,-0.4999999999999997,-0.8660254037844388
2024,8,10,21,791.7821576763487,791.7577146814403,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004
2024,5,13,37,616.7751130952381,616.7717391304348,-0.2588190451025201,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
2024,5,20,36,610.2887916666667,610.2642584871948,3.673940397442059e-16,-1.0,0.4999999999999999,-0.8660254037844387
2024,5,20,17,720.6508263888888,720.754530924253,-0.9659258262890684,-0.2588190451025206,0.5,-0.8660254037844387
2024,8,5,22,799.3260284528749,799.419715302491,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004
2024,8,11,42,516.882102351314,516.9347543252595,-1.0,-4.286263797015736e-16,-0.8660254037844385,-0.5000000000000004
2024,5,20,25,523.1756666666666,523.1910363311495,0.2588190451025211,0.9659258262890682,0.4999999999999999,-0.8660254037844387
2024,5,20,29,536.6456190476191,536.664026206075,0.9659258262890684,0.2588190451025207,0.4999999999999999,-0.8660254037844387
2024,2,22,36,483.0637559523809,483.2037164979154,3.673940397442059e-16,-1.0,0.8660254037844385,0.5000000000000001
2024,8,14,7,544.8584370677733,544.8302076124568,0.9659258262890684,-0.2588190451025206,-0.8660254037844385,-0.5000000000000004
2024,8,12,41,743.3418810511757,743.3703321799308,-0.965925826289068,-0.2588190451025225,-0.8660254037844385,-0.5000000000000004
2024,8,3,25,643.5739834024896,643.610276816609,0.2588190451025211,0.965925826289068,-0.8660254037844385,-0.5000000000000004
2024,8,10,45,784.7685961272475,784.8402145328721,-0.7071067811865472,0.7071067811865478,-0.8660254037844385,-0.5000000000000004
2024,8,14,5,567.2507468879668,567.2356885813149,0.9659258262890684,0.2588190451025207,-0.8660254037844385,-0.5000000000000004
2024,8,11,6,621.2455463347166,621.2761660899654,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004
2024,8,3,23,820.394031811895,820.4308373702422,-0.2588190451025215,0.965925826289068,-0.8660254037844385,-0.5000000000000004
2024,5,20,32,507.3708869047619,507.3652709946397,0.8660254037844393,-0.4999999999999993,0.4999999999999999,-0.8660254037844387
2023,6,6,37,615.1143055555556,615.2764141765115,-0.2588190451025201,-0.9659258262890684,1.2246467991473532e-16,-1.0
2024,8,12,39,463.1284716459197,463.1472664359862,-0.7071067811865466,-0.7071067811865485,-0.8660254037844385,-0.5000000000000004
2024,8,3,18,848.1188934993082,848.1014256055364,-1.0,-1.83697019872103e-16,-0.8660254037844385,-0.5000000000000004
2024,7,24,11,478.77161825726137,478.6303321470937,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388
2024,8,8,13,798.7598755186722,798.7079861591695,-0.2588190451025208,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,7,30,29,653.5962586445366,653.5694602076125,0.9659258262890684,0.2588190451025207,-0.4999999999999998,-0.8660254037844387
2024,8,10,40,648.5644190871369,648.6207197231834,-0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004
2024,7,4,38,480.8557427385893,480.881254152824,-0.4999999999999991,-0.866025403784439,-0.4999999999999997,-0.8660254037844389
2024,8,3,19,848.5441562932228,848.5258269896194,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
2024,7,21,35,517.6423710729106,517.4703973902729,0.2588190451025208,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388
2023,6,13,16,1251.6776234309625,1252.6232663316582,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0
2024,8,6,19,836.0165905947441,836.0547335640139,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004
2024,5,1,36,481.03465277777786,480.99914523974985,3.673940397442059e-16,-1.0,0.5,-0.8660254037844387
2024,8,11,3,691.4519709543569,691.4581937716263,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004
2024,8,5,47,845.727164591978,845.7111418685122,-0.2588190451025209,0.965925826289068,-0.8660254037844385,-0.5000000000000004
2023,6,12,17,474.41077106993424,474.4236184210527,-0.9659258262890684,-0.2588190451025206,1.2246467991473532e-16,-1.0
2024,8,10,24,804.813153526971,804.7668005540166,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004
2024,2,22,37,468.7029166666666,469.0365646731572,-0.2588190451025201,-0.9659258262890684,0.8660254037844387,0.5000000000000001
2024,5,20,16,501.0867380952381,501.1615068493151,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387
2024,8,13,41,802.9095988934994,802.9034532871972,-0.965925826289068,-0.2588190451025225,-0.8660254037844385,-0.5000000000000004
2024,5,8,15,2134.9811666666665,2133.518195354377,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387
2024,5,8,16,4522.490279761904,4522.83088147707,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387
2024,5,20,20,559.8002202380952,559.8094997022037,-0.8660254037844385,0.5000000000000001,0.4999999999999999,-0.8660254037844387
2024,8,2,42,815.0171784232366,814.9881245674741,-1.0,-4.286263797015736e-16,-0.8660254037844385,-0.5000000000000004
2024,8,13,16,496.1671645919779,496.1816539792388,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2024,8,8,14,798.398583283936,798.3538790035586,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
2024,8,6,39,910.7768672199172,910.8034532871972,-0.7071067811865466,-0.7071067811865485,-0.8660254037844385,-0.5000000000000004
2024,8,15,35,570.5009543568465,570.2879100346021,0.2588190451025208,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004
2024,8,10,25,788.4817289073306,788.4692041522492,0.2588190451025211,0.965925826289068,-0.8660254037844385,-0.5000000000000004
2024,7,31,13,472.8377510373444,472.5524335548173,-0.2588190451025208,-0.9659258262890684,-0.4999999999999997,-0.8660254037844389
2024,8,26,36,547.9393183165382,547.7738849347568,3.673940397442059e-16,-1.0,-0.8660254037844385,-0.5000000000000004
